,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity
934,0.507,0.824,6.0,-2.501,1.0,0.0526,0.0246,0.0451,0.0848,0.0394,84.992,248471.0,4.0,3,False,"['Anderson .Paak', 'Smokey Robinson']","[['escape room'], ['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']]","[1, 1]","[79, 61]"
935,0.664,0.522,8.0,-9.677,1.0,0.11,0.729,0.000126,0.0935,0.289,134.047,219467.0,4.0,61,False,['Jai Wolf'],"[['edm', 'electropop', 'indie poptimism', 'indietronica', 'pop edm', 'tropical house', 'vapor twitch']]",[55],[65]
936,0.4,0.65,5.0,-6.104,0.0,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,592920.0,4.0,0,True,['Kevin Abstract'],"[['hip hop', 'lgbtq+ hip hop', 'rap']]",[0],[68]
937,0.76,0.579,0.0,-7.374,1.0,0.0569,0.0129,0.00351,0.106,0.125,100.01,213600.0,4.0,61,True,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[76],[86]
938,0.56,0.699,0.0,-4.332,1.0,0.0347,0.346,0.0,0.0625,0.521,174.048,237900.0,4.0,69,False,['Childish Gambino'],"[['atl hip hop', 'hip hop', 'pop rap', 'rap']]",[70],[83]
939,0.788,0.427,5.0,-9.918,0.0,0.308,0.0649,3.62e-05,0.171,0.605,97.038,215227.0,4.0,44,False,['Kid Bloom'],"[['indie garage rock', 'indie pop']]",[37],[56]
940,0.578,0.332,10.0,-11.654,0.0,0.672,0.697,0.0,0.101,0.735,82.309,226602.0,4.0,67,False,['Khalid'],"[['alternative r&b', 'pop']]",[82],[93]
941,0.864,0.39,11.0,-7.438,0.0,0.0392,0.502,4.81e-05,0.127,0.811,103.948,212253.0,4.0,0,False,"['Ayotemi', 'Jah True']","[[], []]","[0, 0]","[34, 24]"
942,0.728,0.643,9.0,-4.432,1.0,0.195,0.589,0.0,0.0592,0.925,160.907,175358.0,4.0,51,False,['Vampire Weekend'],"[['baroque pop', 'indie pop', 'modern rock']]",[72],[73]
943,0.572,0.209,8.0,-10.413,1.0,0.0313,0.765,0.0,0.356,0.446,80.069,249668.0,4.0,39,False,['RAY BLK'],"[['electra', 'uk contemporary r&b']]",[51],[55]
944,0.666,0.39,5.0,-8.575,1.0,0.0838,0.272,9.39e-06,0.111,0.325,113.866,209885.0,4.0,74,False,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[85],[86]
945,0.84,0.305,4.0,-10.017,0.0,0.0572,0.179,0.0423,0.0873,0.233,112.641,430800.0,3.0,64,False,['Sabrina Claudio'],"[['alternative r&b', 'indie r&b', 'pop']]",[63],[72]
946,0.597,0.291,1.0,-13.483,0.0,0.0576,0.255,1.9e-05,0.108,0.09,87.082,200195.0,4.0,0,False,"[""D'Angelo""]","[['alternative r&b', 'funk', 'hip hop', 'indie soul', 'neo soul', 'r&b', 'soul', 'urban contemporary']]",[0],[67]
947,0.567,0.199,9.0,-9.601,1.0,0.101,0.905,0.0,0.131,0.329,83.827,135707.0,5.0,60,False,['H.E.R.'],"[['pop', 'r&b']]",[58],[82]
948,0.532,0.658,3.0,-8.223,1.0,0.0353,0.533,0.000749,0.145,0.678,162.947,267933.0,4.0,67,True,['Rex Orange County'],"[['bedroom pop', 'indie r&b', 'pop']]",[73],[81]
949,0.487,0.366,8.0,-9.405,0.0,0.0531,0.241,0.0,0.126,0.161,68.191,272187.0,5.0,2,True,"['Snoh Aalegra', 'Vic Mensa']","[['alternative r&b', 'indie r&b', 'indie soul', 'neo soul', 'scandinavian r&b', 'swedish soul'], ['chicago rap', 'conscious hip hop', 'deep underground hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']]","[1, 1]","[71, 68]"
950,0.622,0.532,0.0,-7.143,1.0,0.128,0.269,5.37e-05,0.158,0.364,76.459,253587.0,4.0,75,True,['SZA'],"[['pop', 'pop rap', 'rap']]",[80],[82]
951,0.514,0.506,10.0,-7.095,0.0,0.28,0.402,2.56e-05,0.191,0.312,88.044,166998.0,4.0,62,True,['SZA'],"[['pop', 'pop rap', 'rap']]",[80],[82]
952,0.528,0.523,7.0,-4.82,1.0,0.0523,0.833,1.53e-06,0.103,0.692,93.06,185979.0,4.0,69,False,['Teyana Taylor'],"[['alternative r&b', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']]",[69],[70]
953,0.696,0.463,7.0,-8.562,1.0,0.126,0.824,0.0,0.104,0.53,81.35,174200.0,4.0,66,True,['Teyana Taylor'],"[['alternative r&b', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']]",[69],[70]
954,0.292,0.567,3.0,-4.191,1.0,0.0416,0.112,1.01e-06,0.119,0.392,153.199,120627.0,3.0,55,True,"['Teyana Taylor', 'Kanye West']","[['alternative r&b', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary'], ['chicago rap', 'hip hop', 'rap']]","[69, 69]","[70, 91]"
955,0.421,0.0952,6.0,-12.561,1.0,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922.0,4.0,0,True,['Rihanna'],"[['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']]",[4],[91]
956,0.784,0.521,1.0,-8.217,0.0,0.0529,0.323,0.000283,0.0518,0.682,78.456,180435.0,3.0,74,False,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[85],[86]
957,0.638,0.38,5.0,-7.648,1.0,0.0458,0.0355,0.00126,0.191,0.38,138.132,210416.0,4.0,57,False,['Jenevieve'],"[['alternative r&b', 'indie r&b', 'lo-fi chill']]",[51],[46]
958,0.398,0.178,7.0,-18.658,1.0,0.332,0.975,0.854,0.354,0.478,171.202,88187.0,3.0,40,False,['Victoria Monét'],"[['alternative r&b', 'deep pop r&b', 'indie r&b', 'post-teen pop']]",[51],[65]
959,0.71,0.359,1.0,-10.925,1.0,0.0281,0.754,0.228,0.0894,0.434,109.989,217636.0,3.0,31,False,['Cailin Russo'],[['la pop']],[45],[61]
960,0.793,0.203,5.0,-11.305,1.0,0.0785,0.751,0.839,0.102,0.652,92.999,171548.0,4.0,50,False,['Summer Salt'],"[['indie garage rock', 'indie pop']]",[44],[63]
961,0.489,0.624,4.0,-1.916,0.0,0.0344,0.834,0.347,0.325,0.574,167.108,66133.0,4.0,29,False,['HOMESHAKE'],"[['indie garage rock', 'montreal indie', 'quebec indie']]",[23],[60]
962,0.727,0.518,2.0,-7.825,1.0,0.396,0.0888,0.0,0.0893,0.485,88.255,334733.0,4.0,62,True,['Earl Sweatshirt'],"[['alternative hip hop', 'escape room', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']]",[66],[71]
963,0.664,0.646,11.0,-8.936,0.0,0.0802,0.281,0.000111,0.16,0.598,94.97,266227.0,4.0,54,True,"['Anderson .Paak', 'Q-Tip']","[['escape room'], ['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'queens hip hop', 'southern hip hop']]","[68, 68]","[79, 67]"
964,0.714,0.713,2.0,-5.52,0.0,0.027,0.0114,0.0183,0.0608,0.9,93.006,208200.0,4.0,46,True,"['The Internet', 'Vic Mensa']","[['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop'], ['chicago rap', 'conscious hip hop', 'deep underground hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']]","[67, 67]","[66, 68]"
965,0.629,0.897,2.0,-3.401,1.0,0.0483,0.0424,0.0,0.263,0.93,161.944,168253.0,4.0,60,False,['Yuno'],"[['gamecore', 'jacksonville indie']]",[54],[52]
966,0.539,0.508,2.0,-7.361,1.0,0.237,0.367,0.00215,0.165,0.379,148.166,347974.0,4.0,8,False,['Jimmy Eat World'],"[['emo', 'modern power pop', 'modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge', 'rock']]",[5],[70]
967,0.451,0.268,1.0,-13.893,0.0,0.032,0.832,0.487,0.1,0.423,138.497,163957.0,4.0,37,True,"[""Dre'es""]",[['bedroom soul']],[31],[53]
968,0.389,0.696,5.0,-5.251,1.0,0.0402,0.0619,0.43,0.546,0.65,153.245,242093.0,5.0,31,False,['Sunset Rollercoaster'],[['taiwan indie']],[39],[56]
969,0.539,0.535,1.0,-9.717,1.0,0.0319,0.42,0.632,0.263,0.352,78.885,181678.0,4.0,0,False,['Whitney'],"[['chamber pop', 'chicago indie', 'indie folk', 'indie pop', 'indie rock', 'stomp and holler']]",[0],[64]
970,0.527,0.223,9.0,-15.627,0.0,0.145,0.616,0.00416,0.125,0.479,145.253,251569.0,4.0,47,False,"['Vansire', 'Floor Cry']","[['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie'], []]","[41, 41]","[58, 34]"
971,0.488,0.228,11.0,-9.13,1.0,0.0429,0.686,0.00374,0.0835,0.317,80.982,182445.0,3.0,52,False,['Al Green'],"[['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']]",[60],[69]
972,0.714,0.474,8.0,-4.993,1.0,0.039,0.374,0.0,0.106,0.376,62.484,212293.0,3.0,36,False,['FKJ'],"[['filter house', 'indie soul']]",[30],[72]
973,0.838,0.41,9.0,-11.361,0.0,0.236,0.744,0.000391,0.196,0.385,91.539,251227.0,4.0,4,True,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[2],[95]
974,0.657,0.376,9.0,-6.534,1.0,0.0463,0.688,2.54e-05,0.272,0.575,84.905,236794.0,4.0,40,True,['Wu-Tang Clan'],"[['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']]",[44],[71]
975,0.704,0.517,5.0,-7.999,0.0,0.312,0.314,6.36e-06,0.174,0.443,139.857,150000.0,4.0,63,False,['Omar Apollo'],"[['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie r&b', 'pop']]",[64],[68]
976,0.559,0.32,6.0,-7.694,1.0,0.0414,0.0644,0.132,0.173,0.497,147.366,341200.0,4.0,68,True,['Aminé'],"[['hip hop', 'pop rap', 'portland hip hop', 'rap']]",[76],[76]
977,0.644,0.569,9.0,-8.911,1.0,0.0409,0.607,0.909,0.219,0.786,85.001,149640.0,4.0,66,False,['COIN'],"[['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop']]",[69],[70]
978,0.442,0.0451,0.0,-20.202,1.0,0.0338,0.888,0.0281,0.0939,0.237,86.383,178827.0,4.0,30,False,['(Sandy) Alex G'],"[['alternative rock', 'art pop', 'chamber pop', 'experimental pop', 'freak folk', 'indie folk', 'indie garage rock', 'indie pop', 'indie rock', 'noise pop', 'philly indie']]",[44],[59]
979,0.576,0.556,0.0,-6.474,1.0,0.231,0.812,0.125,0.0943,0.294,148.173,312960.0,4.0,31,False,['Louis Armstrong'],"[['adult standards', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']]",[58],[73]
980,0.736,0.468,1.0,-6.116,1.0,0.236,0.43,0.13,0.0885,0.678,75.599,219028.0,4.0,65,True,['Mac Miller'],"[['hip hop', 'pittsburgh rap', 'rap']]",[81],[86]
981,0.603,0.783,6.0,-4.023,1.0,0.062,0.449,7.96e-06,0.119,0.775,172.041,173104.0,4.0,0,True,['Noname'],"[['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'rap']]",[1],[63]
982,0.381,0.515,9.0,-7.492,1.0,0.0352,0.779,0.00823,0.268,0.121,97.932,228495.0,4.0,47,False,['Steve Lacy'],[['rap']],[58],[72]
983,0.808,0.541,3.0,-6.525,1.0,0.252,0.855,0.000977,0.142,0.811,92.132,94933.0,4.0,37,False,"['Gallant', 'Sufjan Stevens', 'Rebecca Sugar']","[['alternative r&b', 'indie r&b'], ['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter'], []]","[31, 31, 31]","[62, 75, 55]"
984,0.192,0.411,4.0,-9.842,1.0,0.032,0.053,6.11e-05,0.0782,0.256,174.053,289371.0,3.0,1,True,['Noname'],"[['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'rap']]",[1],[63]
985,0.66,0.539,11.0,-6.779,1.0,0.0256,0.00697,0.277,0.334,0.537,87.955,246362.0,4.0,40,False,"[""Her's""]","[['indie garage rock', 'indie pop', 'liverpool indie']]",[61],[63]
986,0.596,0.597,7.0,-8.994,1.0,0.0253,0.159,0.778,0.15,0.232,81.775,120842.0,4.0,44,False,"[""Her's""]","[['indie garage rock', 'indie pop', 'liverpool indie']]",[61],[63]
987,0.613,0.476,2.0,-8.539,1.0,0.0246,0.0814,0.486,0.108,0.67,98.042,123756.0,4.0,13,False,['Loving'],"[['experimental pop', 'indie garage rock', 'indie rock', 'neo-psychedelic', 'victoria bc indie']]",[22],[54]
988,0.801,0.41,7.0,-12.359,1.0,0.0322,0.187,0.0258,0.0993,0.719,125.133,230547.0,4.0,5,False,['Free Cake For Every Creature'],"[['indie rock', 'small room', 'twee pop']]",[13],[31]
989,0.533,0.349,10.0,-13.284,1.0,0.0283,0.96,0.757,0.103,0.302,80.998,74143.0,4.0,57,False,['Hala'],[['indie garage rock']],[51],[49]
990,0.342,0.229,4.0,-14.92,1.0,0.0359,0.872,0.00455,0.0799,0.129,112.109,246888.0,3.0,30,False,"['Vansire', 'Fog Lake']","[['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie'], ['indie garage rock', 'newfoundland indie', 'small room']]","[59, 59]","[58, 46]"
991,0.439,0.434,7.0,-14.918,1.0,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707.0,4.0,56,False,['The 1975'],"[['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']]",[78],[85]
992,0.41,0.298,3.0,-11.796,1.0,0.0473,0.721,0.0,0.158,0.142,109.651,246972.0,3.0,75,False,['The Cranberries'],"[['irish rock', 'pop rock']]",[73],[75]
993,0.593,0.619,3.0,-9.003,0.0,0.0976,0.118,0.0,0.484,0.668,80.02,326533.0,4.0,70,False,['Daniel Caesar'],"[['canadian contemporary r&b', 'pop']]",[67],[80]
994,0.479,0.416,4.0,-11.451,0.0,0.124,0.457,1.72e-05,0.118,0.514,79.593,125093.0,4.0,67,False,['Ms. Lauryn Hill'],"[['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'pop', 'r&b', 'urban contemporary']]",[75],[72]
995,0.457,0.298,4.0,-12.059,1.0,0.0481,0.517,2.39e-05,0.0677,0.363,146.883,383493.0,3.0,77,False,['Bill Withers'],"[['funk', 'motown', 'quiet storm', 'soul']]",[73],[75]
996,0.658,0.179,8.0,-10.866,1.0,0.0448,0.689,0.0,0.17,0.191,128.128,238560.0,4.0,2,False,['Al Green'],"[['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']]",[6],[69]
997,0.319,0.197,3.0,-12.732,1.0,0.0406,0.976,1.18e-05,0.113,0.116,182.498,314348.0,4.0,74,False,['Leon Bridges'],"[['modern blues', 'soul']]",[72],[77]
998,0.444,0.287,5.0,-10.631,0.0,0.0375,0.849,2.82e-06,0.161,0.246,124.027,257380.0,4.0,17,False,['Uncle Jed'],[[]],[25],[28]
999,0.618,0.239,8.0,-8.371,0.0,0.0274,0.791,0.0,0.1,0.327,96.846,404480.0,3.0,68,True,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[85],[86]
1000,0.568,0.263,5.0,-13.51,1.0,0.101,0.891,0.0,0.183,0.244,111.86,136000.0,4.0,51,False,['Ed Sheeran'],"[['pop', 'uk pop']]",[68],[93]
1001,0.481,0.395,10.0,-9.017,1.0,0.0319,0.721,4.93e-05,0.451,0.373,77.89,331360.0,4.0,0,True,['Rex Orange County'],"[['bedroom pop', 'indie r&b', 'pop']]",[0],[81]
1002,0.601,0.0692,6.0,-13.352,1.0,0.0326,0.834,0.0,0.112,0.158,129.054,142154.0,3.0,45,False,['Aretha Franklin'],"[['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']]",[63],[75]
1003,0.761,0.386,4.0,-6.158,1.0,0.0399,0.355,0.0,0.0953,0.526,134.943,238440.0,3.0,38,False,['Imaginary Future'],"[['folk-pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']]",[32],[66]
1004,0.387,0.315,3.0,-9.477,1.0,0.0301,0.798,0.000381,0.086,0.232,135.388,254400.0,3.0,75,False,['Ed Sheeran'],"[['pop', 'uk pop']]",[90],[93]
1005,0.499,0.246,9.0,-12.806,1.0,0.0325,0.7,0.00227,0.0965,0.152,148.468,181667.0,3.0,49,False,['Aretha Franklin'],"[['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']]",[63],[75]
1006,0.716,0.531,7.0,-7.355,1.0,0.122,0.0703,0.0,0.224,0.344,71.994,386907.0,4.0,59,False,['Otis Redding'],"[['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']]",[62],[73]
1007,0.741,0.645,11.0,-5.116,0.0,0.0963,0.192,0.0,0.163,0.488,149.07,231964.0,4.0,69,True,"['Kendrick Lamar', 'Jay Rock']","[['conscious hip hop', 'hip hop', 'rap', 'west coast rap'], ['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']]","[74, 74]","[89, 74]"
1008,0.712,0.481,4.0,-5.415,0.0,0.0487,0.173,0.0,0.241,0.062,140.0,196138.0,4.0,77,True,['Travis Scott'],[['rap']],[94],[98]
1009,0.572,0.543,7.0,-4.251,0.0,0.0287,0.0954,0.0,0.329,0.329,83.364,271387.0,4.0,73,True,['Travis Scott'],[['rap']],[94],[98]
1010,0.594,0.454,5.0,-8.757,1.0,0.0473,0.0392,0.000954,0.32,0.28,75.012,295000.0,4.0,3,True,"['Kanye West', 'PARTYNEXTDOOR']","[['chicago rap', 'hip hop', 'rap'], ['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']]","[6, 6]","[91, 83]"
1011,0.718,0.628,10.0,-6.007,0.0,0.223,0.543,0.0,0.116,0.722,92.107,274274.0,4.0,52,True,['BROCKHAMPTON'],"[['boy band', 'pop', 'rap']]",[72],[81]
1012,0.576,0.74,0.0,-6.195,1.0,0.0854,0.274,3e-06,0.0948,0.37,159.959,122987.0,4.0,68,True,['BROCKHAMPTON'],"[['boy band', 'pop', 'rap']]",[72],[81]
1013,0.791,0.683,8.0,-9.315,1.0,0.0503,0.0983,0.000133,0.576,0.628,140.021,250286.0,4.0,53,True,['BROCKHAMPTON'],"[['boy band', 'pop', 'rap']]",[66],[81]
1014,0.684,0.486,1.0,-10.155,1.0,0.132,0.00268,0.000148,0.157,0.355,131.913,219893.0,4.0,2,True,['HEFS'],[[]],[0],[1]
1015,0.629,0.515,0.0,-10.358,0.0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,277387.0,4.0,66,True,"['Drake', 'Nicki Minaj']","[['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap'], ['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']]","[81, 81]","[99, 92]"
1016,0.74,0.613,8.0,-4.88,1.0,0.145,0.258,0.00372,0.123,0.473,75.023,166606.0,4.0,72,True,"['Drake', 'Rihanna']","[['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap'], ['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']]","[81, 81]","[99, 91]"
1017,0.561,0.779,10.0,-5.107,0.0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064.0,4.0,86,True,['XXXTENTACION'],"[['emo rap', 'miami hip hop']]",[91],[92]
1018,0.516,0.546,5.0,-9.105,1.0,0.249,0.814,4.5e-06,0.0995,0.515,78.267,271733.0,4.0,72,False,['Ella Mai'],"[['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']]",[68],[77]
1019,0.599,0.317,1.0,-11.212,1.0,0.174,0.748,0.0,0.111,0.203,148.09,215413.0,4.0,66,True,['Mac Miller'],"[['hip hop', 'pittsburgh rap', 'rap']]",[81],[86]
1020,0.533,0.496,6.0,-9.363,0.0,0.517,0.77,0.000164,0.0969,0.173,155.158,347987.0,4.0,63,True,['Mac Miller'],"[['hip hop', 'pittsburgh rap', 'rap']]",[81],[86]
1021,0.805,0.833,1.0,-6.73,0.0,0.12,0.0859,0.0,0.0578,0.703,109.076,268400.0,4.0,68,True,['Mac Miller'],"[['hip hop', 'pittsburgh rap', 'rap']]",[81],[86]
1022,0.66,0.849,0.0,-5.97,1.0,0.0293,0.00458,0.00011,0.0877,0.836,102.005,218903.0,4.0,60,True,"['Anderson .Paak', 'Kendrick Lamar']","[['escape room'], ['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]","[53, 53]","[79, 89]"
1023,0.567,0.779,4.0,-6.417,0.0,0.0504,0.203,7.23e-05,0.268,0.472,83.994,197815.0,4.0,63,True,['Sticky Fingers'],"[['australian reggae fusion', 'reggae fusion']]",[67],[71]
1024,0.637,0.503,1.0,-6.927,1.0,0.336,0.713,0.000113,0.109,0.661,81.061,208000.0,4.0,49,True,['Sticky Fingers'],"[['australian reggae fusion', 'reggae fusion']]",[42],[71]
1025,0.782,0.494,0.0,-1.458,1.0,0.0339,0.454,6.31e-05,0.134,0.401,65.832,127273.0,4.0,62,True,"['Noname', ""Cam O'bi"", 'Raury']","[['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'rap'], [], ['psychedelic hip hop']]","[63, 63, 63]","[63, 53, 59]"
1026,0.693,0.421,7.0,-7.735,1.0,0.0386,0.59,0.0217,0.0838,0.259,124.062,168387.0,3.0,65,False,['Omar Apollo'],"[['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie r&b', 'pop']]",[64],[68]
1027,0.663,0.611,0.0,-8.287,1.0,0.301,0.239,0.0,0.181,0.337,116.947,207560.0,4.0,0,False,['Omar Apollo'],"[['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie r&b', 'pop']]",[0],[68]
1028,0.565,0.7,11.0,-6.547,1.0,0.483,0.766,0.0,0.103,0.569,140.475,240769.0,4.0,47,True,['Donnie Trumpet & The Social Experiment'],[[]],[63],[56]
1029,0.52,0.302,4.0,-11.872,1.0,0.0577,0.885,0.0,0.085,0.402,72.486,163480.0,4.0,44,True,['Smino'],"[['alternative r&b', 'hip hop', 'rap', 'underground hip hop']]",[68],[73]
1030,0.547,0.564,2.0,-8.101,0.0,0.291,0.0895,1.02e-06,0.152,0.179,81.155,240360.0,4.0,54,False,['Jhené Aiko'],"[['alternative r&b', 'pop', 'r&b', 'urban contemporary']]",[51],[84]
1031,0.537,0.452,7.0,-12.287,0.0,0.0457,0.282,0.0,0.111,0.587,120.05,240000.0,4.0,1,False,['H.E.R.'],"[['pop', 'r&b']]",[3],[82]
1032,0.85,0.273,7.0,-11.567,0.0,0.278,0.052,2.22e-06,0.104,0.572,116.894,240000.0,4.0,6,True,['DummyFresh'],[[]],[6],[8]
1033,0.409,0.678,9.0,-7.731,1.0,0.0878,0.359,4.76e-06,0.167,0.168,89.968,280842.0,4.0,63,True,"['SiR', 'Masego']","[['alternative r&b', 'hip hop', 'la pop', 'rap'], ['alternative r&b', 'indie soul']]","[57, 57]","[72, 73]"
1034,0.651,0.602,0.0,-9.556,0.0,0.0373,0.67,0.00323,0.11,0.538,75.006,179423.0,4.0,75,True,"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']","[['asian american hip hop', 'pop'], ['alternative r&b', 'viral pop'], ['indonesian hip hop'], ['chinese hip hop'], ['la pop', 'r&b']]","[75, 75, 75, 75, 75]","[75, 85, 75, 67, 65]"
1035,0.9,0.316,9.0,-8.797,1.0,0.332,0.684,0.0771,0.0853,0.844,129.914,107077.0,4.0,37,False,['Joji'],"[['alternative r&b', 'viral pop']]",[48],[85]
1036,0.625,0.754,7.0,-6.993,1.0,0.189,0.0596,0.0,0.113,0.357,96.186,305067.0,4.0,33,False,"['Joji', 'Clams Casino']","[['alternative r&b', 'viral pop'], ['chillwave', 'experimental hip hop', 'indietronica', 'psychedelic hip hop', 'underground hip hop', 'witch house']]","[48, 48]","[85, 67]"
1037,0.649,0.493,11.0,-7.645,0.0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964.0,4.0,60,True,['Kanye West'],"[['chicago rap', 'hip hop', 'rap']]",[75],[91]
1038,0.539,0.631,10.0,-7.673,1.0,0.393,0.00899,0.0,0.132,0.139,88.426,144667.0,4.0,72,True,['Daniel Caesar'],"[['canadian contemporary r&b', 'pop']]",[66],[80]
1039,0.774,0.525,5.0,-7.011,1.0,0.319,0.238,3.27e-06,0.244,0.454,155.939,113110.0,4.0,53,True,['Anderson .Paak'],[['escape room']],[68],[79]
1040,0.668,0.524,1.0,-8.381,0.0,0.0391,0.585,0.397,0.252,0.621,139.901,186666.0,4.0,28,True,['Jazz Ingram'],[[]],[23],[32]
1041,0.757,0.605,10.0,-6.401,1.0,0.16,0.571,0.000185,0.162,0.617,75.088,205486.0,4.0,52,False,['Triathalon'],[['indie garage rock']],[46],[53]
1042,0.674,0.615,0.0,-8.188,1.0,0.147,0.455,0.00091,0.208,0.756,85.048,234056.0,4.0,46,True,['Ryan Beatty'],"[['alternative r&b', 'bedroom soul', 'electropop', 'indie pop', 'indie r&b', 'pop']]",[63],[60]
1043,0.35,0.48,10.0,-8.74,1.0,0.0822,0.758,0.525,0.151,0.741,119.188,243069.0,4.0,66,True,"['Cuco', 'Clairo']","[['bedroom pop', 'dream pop'], ['bedroom pop', 'boston indie', 'indie pop']]","[60, 60]","[76, 80]"
1044,0.736,0.406,6.0,-8.9,1.0,0.358,0.609,0.0,0.11,0.634,92.309,233867.0,4.0,43,False,['Mellow Fellow'],[['indie garage rock']],[43],[53]
1045,0.618,0.837,1.0,-5.338,1.0,0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336.0,4.0,52,False,['Pip Millett'],"[['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']]",[46],[58]
1046,0.879,0.457,0.0,-6.332,1.0,0.269,0.105,0.0,0.12,0.658,139.974,181159.0,4.0,72,False,['The 1975'],"[['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']]",[78],[85]
1047,0.783,0.537,9.0,-2.921,1.0,0.0749,0.278,0.0,0.229,0.392,113.977,222866.0,4.0,58,True,"['Chance the Rapper', 'Joey Purp']","[['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap'], ['chicago rap', 'underground hip hop']]","[52, 52]","[84, 59]"
1048,0.477,0.61,11.0,-5.628,0.0,0.144,0.225,0.0,0.107,0.358,79.882,213993.0,4.0,4,False,"['Louis The Child', 'Wafia']","[['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house'], ['australian hip hop', 'australian indie', 'australian pop']]","[1, 1]","[74, 65]"
