,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity,like
1902,0.345,0.583,7,-10.211,0,0.0381,0.449,0.00035,0.337,0.701,159.127,188800,4,3,False,['Octobre'],[['prog quebec']],[21],[17],0
1903,0.505,0.281,2,-12.404,1,0.1,0.57,0.000254,0.163,0.283,82.338,168420,4,64,False,"['Kanye West', 'Ant Clemons']","[['chicago rap', 'rap'], ['alternative r&b', 'indie r&b']]","[78, 78]","[90, 61]",0
1904,0.592,0.705,1,-10.276,0,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,215400,4,63,False,['Paul Simon'],"[['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']]",[58],[73],0
1905,0.74,0.771,5,-4.7,1,0.122,0.379,0.0,0.0889,0.824,100.019,263027,4,49,False,['Tekno'],"[['afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']]",[41],[61],0
1906,0.795,0.386,5,-10.093,0,0.157,0.59,2.65e-06,0.0923,0.196,98.969,329693,4,53,False,"['Xavier Omär', 'Sango', 'Wale', 'VanJess']","[['alternative r&b', 'indie r&b', 'indie soul', 'trap soul'], ['abstract beats', 'alternative r&b', 'indie r&b', 'indie soul', 'vapor twitch'], ['hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary'], ['alternative r&b', 'indie r&b']]","[51, 51, 51, 51]","[61, 56, 77, 56]",0
1907,0.305,0.0826,4,-21.086,0,0.0389,0.855,0.78,0.109,0.0345,84.524,549080,4,54,False,['Talk Talk'],"[['art rock', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']]",[51],[63],0
1908,0.56,0.805,10,-4.654,0,0.238,0.0175,6.6e-06,0.235,0.527,85.063,266213,4,0,True,"['Kanye West', 'Mos Def', 'Freeway', 'The Boys Choir Of Harlem']","[['chicago rap', 'rap'], ['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop'], ['alternative hip hop', 'battle rap', 'hardcore hip hop', 'hip hop', 'philly rap', 'rap', 'southern hip hop'], [""children's choir""]]","[5, 5, 5, 5]","[90, 67, 53, 41]",0
1909,0.724,0.456,0,-10.587,1,0.0748,0.412,0.0928,0.198,0.32,127.521,138533,4,32,False,['The Beatles'],"[['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[56],[89],0
1910,0.78,0.467,5,-15.31,0,0.573,0.996,0.703,0.518,0.557,95.154,70280,4,37,True,['OutKast'],"[['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']]",[65],[76],0
1911,0.368,0.556,0,-8.496,0,0.268,0.236,0.000467,0.0558,0.436,176.107,235113,4,29,False,"['Little Simz', 'SiR']","[['escape room', 'indie r&b', 'indie soul', 'trap queen', 'uk alternative hip hop'], ['alternative r&b', 'hip hop', 'indie r&b', 'indie soul', 'la pop', 'rap']]","[37, 37]","[63, 71]",0
1912,0.459,0.962,2,-10.653,1,0.0485,0.00218,0.0503,0.188,0.307,134.139,193507,4,46,False,['Red Hot Chili Peppers'],"[['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']]",[77],[85],0
1913,0.67,0.572,4,-7.312,0,0.0415,0.647,4.72e-06,0.104,0.259,132.98,268933,4,63,True,['Post Malone'],"[['dfw rap', 'melodic rap', 'rap']]",[87],[95],0
1914,0.583,0.654,2,-6.456,0,0.395,0.605,0.0,0.103,0.376,97.492,200774,5,42,True,"['GoldLink', 'Ciscero']","[['alternative r&b', 'dmv rap', 'hip hop', 'rap', 'underground hip hop'], ['dmv rap']]","[71, 71]","[73, 50]",0
1915,0.538,0.572,6,-7.133,0,0.0504,0.117,0.0,0.597,0.393,73.933,209613,4,20,False,['Illa J'],"[['alternative hip hop', 'chillhop', 'detroit hip hop', 'hip hop', 'indie jazz', 'indie soul']]",[41],[50],0
1916,0.445,0.724,4,-6.154,1,0.0256,0.0022,0.000328,0.0628,0.655,99.548,255553,4,49,False,['Sugar Candy Mountain'],"[['bay area indie', 'experimental pop', 'indie garage rock', 'neo-psychedelic', 'oakland indie']]",[53],[49],0
1917,0.529,0.644,5,-7.383,1,0.069,0.18,0.188,0.493,0.0682,57.107,188971,4,59,False,['HOMESHAKE'],"[['indie garage rock', 'montreal indie', 'quebec indie']]",[56],[60],0
1918,0.242,0.764,7,-7.095,0,0.0825,0.0664,0.00521,0.173,0.0956,203.87,290000,3,45,False,['Jadu Heart'],"[['alternative r&b', 'chillwave', 'indie r&b', 'indie soul', 'indietronica', 'vapor soul', 'vapor twitch']]",[55],[53],0
1919,0.691,0.679,9,-7.608,1,0.0243,0.224,0.0,0.153,0.905,96.434,174267,4,19,False,['Albert Babin'],"[['chanson quebecois', 'country quebecois', 'musique acadienne']]",[29],[25],0
1920,0.414,0.417,2,-8.087,1,0.0392,0.689,0.0,0.125,0.569,199.666,252173,4,5,False,['Geneviève Jodoin'],[[]],[8],[18],0
1921,0.339,0.332,0,-8.486,1,0.0309,0.864,0.00124,0.125,0.383,144.305,179413,4,32,False,['Beyries'],"[['canadian folk', 'indie quebecois', 'pop quebecois']]",[45],[42],0
1922,0.682,0.547,9,-7.9,1,0.0633,0.462,9.13e-05,0.167,0.114,99.975,235213,4,55,True,['BROCKHAMPTON'],"[['boy band', 'pop', 'rap']]",[81],[81],0
1923,0.594,0.454,5,-8.757,1,0.0473,0.0392,0.000954,0.32,0.28,75.012,295000,4,52,True,['BROCKHAMPTON'],"[['boy band', 'pop', 'rap']]",[71],[81],0
1924,0.601,0.847,7,-8.252,1,0.0581,0.00159,0.000362,0.464,0.598,81.994,180209,4,23,False,['ROMES'],[[]],[29],[35],0
1925,0.515,0.822,5,-7.381,1,0.0464,0.102,0.0,0.193,0.452,133.905,247025,4,46,False,['Les Cowboys Fringants'],"[['indie quebecois', 'rock quebecois']]",[57],[59],0
1926,0.504,0.444,7,-8.96,1,0.0301,0.731,0.805,0.0896,0.337,146.435,274507,4,52,False,['Volcano Choir'],"[['chamber pop', 'eau claire indie', 'indie folk', 'stomp and holler', 'wisconsin indie']]",[54],[51],0
1927,0.325,0.00722,10,-26.397,1,0.0472,0.966,1.03e-05,0.11,0.065,107.448,295274,4,37,False,['James Blake'],"[['art pop', 'indie r&b', 'indie soul', 'indietronica', 'uk alternative pop']]",[60],[74],0
1928,0.169,0.424,9,-8.871,1,0.0586,0.988,0.664,0.0648,0.0777,50.57,241987,4,47,False,['Justin Vernon'],[['eau claire indie']],[46],[50],0
1929,0.589,0.177,3,-14.891,1,0.0325,0.977,0.714,0.0958,0.311,88.409,161680,4,64,False,['José González'],"[['chamber pop', 'gothenburg indie', 'indie folk', 'neo mellow', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']]",[58],[68],0
1930,0.529,0.406,5,-12.661,1,0.0304,0.863,0.00485,0.148,0.497,153.822,323827,4,49,False,['DeYarmond Edison'],"[['eau claire indie', 'indie folk']]",[44],[41],0
1931,0.381,0.149,0,-14.52,1,0.0548,0.893,4.4e-06,0.501,0.305,80.903,188212,3,36,False,['Eden Project'],[[]],[28],[57],0
1932,0.703,0.327,2,-7.932,1,0.0489,0.592,0.292,0.112,0.128,149.742,187424,4,53,False,['Oh Wonder'],"[['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop']]",[71],[75],0
1933,0.201,0.537,6,-7.513,1,0.0389,0.299,3.71e-05,0.121,0.157,57.281,261663,4,35,False,['Crywolf'],"[['catstep', 'chillstep', 'edm', 'indie poptimism', 'melodic dubstep']]",[47],[54],0
1934,0.749,0.375,4,-7.573,1,0.0383,0.773,0.482,0.112,0.301,135.24,214201,4,55,False,['rei brown'],"[['emo rap', 'lo-fi beats']]",[47],[55],0
1935,0.574,0.581,9,-7.99,0,0.0387,0.109,0.00037,0.146,0.304,76.982,208262,4,52,True,['XYLØ'],"[['electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'vapor soul']]",[50],[61],0
1936,0.761,0.252,0,-11.605,1,0.0452,0.705,0.926,0.199,0.44,76.346,251367,4,47,False,['Vulfpeck'],"[['ann arbor indie', 'funk rock', 'instrumental funk']]",[59],[66],0
1937,0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,160293,4,64,True,['Kendrick Lamar'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[84],[88],0
1938,0.813,0.796,2,-8.545,0,0.308,0.203,0.0,0.257,0.871,81.328,50653,4,48,True,"['Dr. Dre', 'Traci Nelson', 'Ms. Roq', 'Eddie Griffin']","[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap'], [], [], ['black comedy', 'comedy']]","[78, 78, 78, 78]","[81, 38, 51, 43]",0
1939,0.715,0.573,5,-5.047,1,0.0671,0.121,0.0,0.0956,0.269,95.016,194147,4,23,False,['Theophilus London'],"[['alternative hip hop', 'indie r&b']]",[43],[60],0
1940,0.867,0.669,7,-8.256,1,0.148,0.0499,0.000467,0.112,0.599,125.006,171187,4,26,True,['Theophilus London'],"[['alternative hip hop', 'indie r&b']]",[43],[60],0
1941,0.748,0.888,9,-4.077,1,0.269,0.00717,0.0,0.242,0.45,112.035,150920,4,30,True,"['Theophilus London', 'Jesse Boykins III']","[['alternative hip hop', 'indie r&b'], ['alternative r&b', 'indie r&b', 'neo r&b', 'neo soul']]","[43, 43]","[60, 51]",0
1942,0.598,0.726,7,-5.62,1,0.0985,0.241,1.12e-05,0.0739,0.585,168.013,218987,4,28,False,['Theophilus London'],"[['alternative hip hop', 'indie r&b']]",[43],[60],0
1943,0.677,0.421,9,-9.482,1,0.0471,0.147,0.0841,0.083,0.586,139.991,162867,4,24,False,"['Theophilus London', 'Soko']","[['alternative hip hop', 'indie r&b'], []]","[43, 43]","[60, 47]",0
1944,0.747,0.74,1,-4.276,1,0.121,0.106,5.03e-05,0.144,0.822,124.069,220027,5,21,True,['Theophilus London'],"[['alternative hip hop', 'indie r&b']]",[43],[60],0
1945,0.735,0.781,0,-6.47,1,0.0448,0.181,0.0,0.491,0.498,130.064,203573,4,22,False,"['Theophilus London', 'Leon Ware']","[['alternative hip hop', 'indie r&b'], ['classic soul', 'jazz funk', 'post-disco']]","[43, 43]","[60, 46]",0
1946,0.744,0.54,2,-7.487,1,0.0412,0.491,0.0,0.087,0.417,144.074,247373,4,21,True,"['Theophilus London', 'Devonté Hynes', ""Force M.D.'s""]","[['alternative hip hop', 'indie r&b'], [], ['funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']]","[43, 43, 43]","[60, 48, 42]",0
1947,0.619,0.691,8,-8.898,1,0.0417,0.141,0.0539,0.283,0.275,141.97,117249,4,12,False,['Little Simz'],"[['escape room', 'indie r&b', 'indie soul', 'trap queen', 'uk alternative hip hop']]",[37],[63],0
1948,0.62,0.515,4,-8.174,0,0.172,0.505,6.5e-05,0.103,0.375,73.997,238400,4,59,True,['Lewis Del Mar'],"[['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'nyc pop', 'vapor soul']]",[52],[57],0
1949,0.403,0.883,2,-6.054,1,0.0745,8.44e-05,0.65,0.126,0.078,141.945,181373,4,51,False,['The Strokes'],"[['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']]",[65],[81],0
1950,0.737,0.745,9,-5.944,1,0.0351,0.0176,0.381,0.306,0.629,115.989,222360,4,56,False,['The Strokes'],"[['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']]",[65],[81],0
1951,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,183391,4,67,False,['The Strokes'],"[['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']]",[70],[81],0
1952,0.406,0.682,7,-6.281,1,0.0584,0.000413,0.849,0.0999,0.623,82.495,223980,4,60,False,['The Strokes'],"[['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']]",[70],[81],0
1953,0.522,0.853,0,-7.66,1,0.0362,0.071,2.82e-05,0.343,0.455,107.943,210559,4,53,False,['The Strokes'],"[['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']]",[70],[81],0
1954,0.502,0.691,9,-9.453,0,0.0311,0.00911,0.0149,0.133,0.629,143.926,202617,4,51,False,['The Strokes'],"[['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']]",[70],[81],0
1955,0.429,0.924,2,-6.131,0,0.0406,0.000542,0.353,0.104,0.484,154.104,195233,4,53,False,['The Strokes'],"[['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']]",[70],[81],0
1956,0.607,0.81,0,-8.797,1,0.0274,0.0728,2.66e-05,0.379,0.934,145.055,156800,4,0,False,['Manu Chao'],"[['latin alternative', 'world']]",[1],[70],0
1957,0.573,0.871,4,-4.859,0,0.0423,0.034,0.00359,0.652,0.642,150.018,114813,4,0,False,['Manu Chao'],"[['latin alternative', 'world']]",[1],[70],0
1958,0.599,0.628,5,-9.286,1,0.0316,0.0365,0.00224,0.35,0.514,130.032,247680,4,0,False,['Manu Chao'],"[['latin alternative', 'world']]",[1],[70],0
1959,0.423,0.935,5,-6.309,0,0.0522,0.000129,0.95,0.751,0.97,168.009,106013,4,0,False,['Manu Chao'],"[['latin alternative', 'world']]",[1],[70],0
1960,0.661,0.843,5,-13.849,1,0.0444,0.218,0.942,0.171,0.376,129.944,68053,4,0,False,['Manu Chao'],"[['latin alternative', 'world']]",[1],[70],0
1961,0.724,0.387,5,-8.848,0,0.145,0.875,0.969,0.127,0.91,127.931,235166,4,14,False,['Dur-Dur Band'],"[['afrobeat', 'arab groove', 'somali pop']]",[38],[37],0
1962,0.608,0.709,7,-6.175,1,0.374,0.119,0.0,0.337,0.709,105.742,272069,4,60,False,"['Beyoncé', 'JAY-Z', 'Childish Gambino', 'Oumou Sangaré']","[['dance pop', 'pop', 'post-teen pop', 'r&b'], ['east coast hip hop', 'hip hop', 'pop rap', 'rap'], ['atl hip hop', 'hip hop', 'pop rap', 'rap'], ['afrobeat', 'afropop', 'malian blues', 'mande pop', 'wassoulou', 'world']]","[72, 72, 72, 72]","[89, 85, 82, 53]",0
1963,0.403,0.784,2,-7.584,0,0.171,0.187,0.00177,0.165,0.275,179.427,266253,3,36,True,"['JAY-Z', 'Kanye West', 'Beyoncé']","[['east coast hip hop', 'hip hop', 'pop rap', 'rap'], ['chicago rap', 'rap'], ['dance pop', 'pop', 'post-teen pop', 'r&b']]","[51, 51, 51]","[85, 90, 89]",0
1964,0.636,0.93,2,-5.179,1,0.364,0.0128,3.7e-06,0.18,0.325,92.899,174133,4,53,True,"['JAY-Z', 'Kanye West']","[['east coast hip hop', 'hip hop', 'pop rap', 'rap'], ['chicago rap', 'rap']]","[76, 76]","[85, 90]",0
1965,0.478,0.976,9,-1.228,0,0.35,0.346,0.0,0.721,0.253,95.408,243973,4,43,True,"['JAY-Z', 'Luke Steele']","[['east coast hip hop', 'hip hop', 'pop rap', 'rap'], []]","[74, 74]","[85, 37]",0
1966,0.569,0.869,3,-5.432,0,0.217,0.0342,0.0,0.0718,0.492,86.62,256387,4,53,True,['JAY-Z'],"[['east coast hip hop', 'hip hop', 'pop rap', 'rap']]",[74],[85],0
1967,0.531,0.973,1,-1.497,1,0.323,0.13,0.0,0.353,0.515,86.221,252613,4,47,True,"['JAY-Z', 'Jeezy']","[['east coast hip hop', 'hip hop', 'pop rap', 'rap'], ['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[74, 74]","[85, 74]",0
1968,0.787,0.534,1,-7.654,1,0.308,0.348,0.0,0.102,0.282,126.995,218853,4,56,True,"['Lacrim', 'Damso']","[['arabic hip hop', 'francoton', 'french hip hop', 'pop urbaine', 'rap algerien'], ['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap conscient']]","[60, 60]","[68, 75]",0
1969,0.647,0.794,9,-6.289,1,0.0648,0.712,0.48,0.221,0.583,86.557,148240,4,23,False,['Toots & The Maytals'],"[['reggae', 'rock steady', 'ska']]",[48],[61],0
1970,0.723,0.827,5,-4.956,0,0.0997,0.142,0.0,0.0911,0.405,85.006,256000,4,0,False,['Demi-Portion'],[[]],[0],[18],0
1971,0.609,0.806,11,-5.421,0,0.109,0.0965,0.0259,0.0932,0.326,127.959,195000,4,13,False,['Venemy'],"[['gaming edm', 'melodic dubstep']]",[26],[39],0
1972,0.786,0.358,5,-14.089,0,0.0344,0.828,0.737,0.167,0.541,123.986,363613,4,38,False,['Noir Désir'],"[['chanson', 'french reggae', 'french rock', 'rock alternatif francais']]",[55],[56],0
1973,0.839,0.658,2,-5.515,0,0.045,0.252,0.0202,0.149,0.818,147.005,197360,4,59,False,['Masego'],"[['alternative r&b', 'indie soul']]",[72],[73],0
1974,0.85,0.273,7,-11.567,0,0.278,0.052,2.22e-06,0.104,0.572,116.894,240000,4,63,True,"['SiR', 'Masego']","[['alternative r&b', 'hip hop', 'indie r&b', 'indie soul', 'la pop', 'rap'], ['alternative r&b', 'indie soul']]","[56, 56]","[71, 73]",0
1975,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,91,False,['Billie Eilish'],"[['electropop', 'pop']]",[84],[94],0
1976,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,92,False,['Billie Eilish'],"[['electropop', 'pop']]",[95],[94],0
1977,0.737,0.404,9,-9.733,1,0.0774,0.377,0.0,0.223,0.874,59.53,244034,4,10,False,"['Krisy', 'Cloé Mailly']","[['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap calme', 'rap conscient'], []]","[19, 19]","[48, 22]",0
1978,0.845,0.5,5,-8.716,1,0.0815,0.676,0.0,0.0912,0.412,119.916,231915,4,55,True,"['Gato', 'Booba']","[['french hip hop', 'pop urbaine', 'rap francais'], ['french hip hop', 'pop urbaine', 'rap conscient']]","[48, 48]","[47, 75]",0
1979,0.896,0.216,0,-13.063,0,0.105,0.00848,0.0,0.118,0.129,125.984,198095,4,40,False,['Retro X'],[['french hip hop']],[40],[42],0
1980,0.888,0.376,0,-12.401,1,0.0651,0.0185,0.0878,0.0738,0.558,116.993,194773,4,36,False,"['Myth Syzer', 'Oklou']","[['french hip hop'], ['escape room', 'fluxwork', 'hyperpop', 'indie r&b']]","[48, 48]","[48, 45]",0
1981,0.832,0.528,5,-7.972,0,0.0372,0.85,0.00295,0.101,0.437,124.4,265259,4,41,True,['Dinos'],"[['french hip hop', 'pop urbaine', 'rap francais']]",[53],[65],0
1982,0.817,0.663,1,-9.471,1,0.0412,0.0791,0.00636,0.288,0.65,115.014,163402,4,27,True,['Makala'],[['french hip hop']],[20],[44],0
1983,0.636,0.787,4,-1.884,1,0.0556,0.262,3.25e-06,0.238,0.232,135.96,200907,4,45,True,['Ateyaba'],"[['french hip hop', 'pop urbaine', 'rap francais']]",[37],[49],0
1984,0.838,0.827,1,-5.57,1,0.477,0.0271,0.0,0.326,0.636,142.073,196101,4,36,True,"['Tizzo', 'Shreez']","[['hip hop quebecois', 'rap montrealais'], ['hip hop quebecois', 'rap montrealais']]","[35, 35]","[46, 46]",0
1985,0.797,0.801,1,-5.261,1,0.176,0.0664,0.000466,0.15,0.527,145.928,131553,4,19,True,"['Tizzo', 'Shreez']","[['hip hop quebecois', 'rap montrealais'], ['hip hop quebecois', 'rap montrealais']]","[35, 35]","[46, 46]",0
1986,0.768,0.591,5,-9.239,1,0.331,0.248,0.0,0.153,0.548,140.103,233613,4,23,True,"['Tizzo', 'Shreez', 'Izzy-S']","[['hip hop quebecois', 'rap montrealais'], ['hip hop quebecois', 'rap montrealais'], ['hip hop quebecois', 'rap montrealais']]","[35, 35, 35]","[46, 46, 41]",0
1987,0.878,0.808,1,-5.461,1,0.377,0.323,0.0,0.0848,0.804,141.017,170240,4,17,True,"['Tizzo', 'Shreez', 'Fesashi']","[['hip hop quebecois', 'rap montrealais'], ['hip hop quebecois', 'rap montrealais'], []]","[35, 35, 35]","[46, 46, 6]",0
1988,0.796,0.718,10,-7.908,0,0.39,0.218,0.0,0.142,0.619,145.072,229277,4,19,True,"['Tizzo', 'Shreez', 'Soft']","[['hip hop quebecois', 'rap montrealais'], ['hip hop quebecois', 'rap montrealais'], []]","[35, 35, 35]","[46, 46, 25]",0
1989,0.822,0.498,2,-11.346,1,0.417,0.0868,0.0,0.2,0.221,129.954,201273,4,32,True,"['Tizzo', 'Shreez', 'Soft']","[['hip hop quebecois', 'rap montrealais'], ['hip hop quebecois', 'rap montrealais'], []]","[35, 35, 35]","[46, 46, 25]",0
1990,0.412,0.195,8,-10.288,1,0.0331,0.9,0.709,0.106,0.0778,133.918,372493,4,51,False,['Roy Hargrove'],"[['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']]",[46],[51],0
1991,0.525,0.827,6,-5.489,1,0.404,0.0327,0.0,0.168,0.693,101.042,156947,4,36,True,"['KAYTRANADA', 'SiR']","[['escape room', 'indie soul', 'lgbtq+ hip hop'], ['alternative r&b', 'hip hop', 'indie r&b', 'indie soul', 'la pop', 'rap']]","[51, 51]","[73, 71]",0
1992,0.742,0.372,9,-9.308,1,0.0394,0.626,1.38e-06,0.0679,0.434,125.014,237389,4,56,False,['Her'],"[['french indie pop', 'french indietronica', 'indie soul', 'new french touch']]",[52],[56],0
1993,0.552,0.741,11,-5.419,0,0.0542,0.284,8.2e-05,0.334,0.718,69.709,277046,4,55,True,"['Free Nationals', 'Daniel Caesar', 'Unknown Mortal Orchestra']","[['alternative r&b', 'hip hop', 'indie soul'], ['canadian contemporary r&b', 'pop'], ['chillwave', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']]","[47, 47, 47]","[63, 80, 67]",0
1994,0.476,0.652,1,-4.604,0,0.0258,0.613,0.606,0.159,0.229,98.917,259867,4,48,False,['Night Moves'],[['indie rock']],[42],[48],0
1995,0.571,0.612,7,-9.851,0,0.045,0.229,0.0,0.127,0.0812,133.995,249040,4,4,True,['The Weeknd'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[11],[97],0
1996,0.309,0.327,6,-12.752,0,0.195,0.698,0.0,0.0939,0.275,75.768,249520,1,42,False,['H.E.R.'],"[['pop', 'r&b']]",[54],[82],0
1997,0.71,0.407,10,-9.418,0,0.0925,0.63,0.000157,0.0948,0.339,118.091,219693,4,46,False,['H.E.R.'],"[['pop', 'r&b']]",[54],[82],0
1998,0.399,0.387,8,-12.455,1,0.237,0.518,1.88e-06,0.168,0.103,79.031,214240,4,40,False,['H.E.R.'],"[['pop', 'r&b']]",[54],[82],0
1999,0.429,0.398,7,-12.424,0,0.13,0.641,1.92e-05,0.0986,0.126,101.731,169133,4,37,False,['H.E.R.'],"[['pop', 'r&b']]",[54],[82],0
2000,0.4,0.488,3,-9.999,0,0.0553,0.736,7.46e-05,0.109,0.205,129.99,172253,4,40,False,['H.E.R.'],"[['pop', 'r&b']]",[54],[82],0
2001,0.699,0.639,5,-8.261,1,0.0451,0.231,0.000742,0.359,0.502,95.071,179738,4,35,True,['Makala'],[['french hip hop']],[37],[44],0
2002,0.769,0.8,0,-8.005,1,0.0598,0.14,6.59e-05,0.106,0.419,107.017,204987,4,38,False,"['Myth Syzer', 'Hamza']","[['french hip hop'], ['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap francais']]","[48, 48]","[48, 68]",0
2003,0.781,0.906,5,-7.189,1,0.0596,0.0941,1.25e-05,0.0939,0.907,137.935,170465,4,26,False,['Makala'],[['french hip hop']],[41],[44],0
2004,0.618,0.543,1,-9.812,0,0.0534,0.333,0.000116,0.155,0.403,130.058,185724,4,30,False,"['Makala', 'Ike Ortiz']","[['french hip hop'], []]","[41, 41]","[44, 27]",0
2005,0.901,0.563,0,-6.763,1,0.0476,0.174,0.000225,0.055,0.662,103.061,173200,4,52,False,['Bleu Jeans Bleu'],[['indie quebecois']],[49],[47],0
2006,0.781,0.75,6,-5.987,1,0.084,0.519,4.72e-05,0.133,0.243,121.001,225760,4,34,False,['Bleu Jeans Bleu'],[['indie quebecois']],[49],[47],0
2007,0.717,0.443,0,-8.488,1,0.0398,0.0448,0.351,0.111,0.214,94.009,198562,4,41,False,"['Kelela', 'Santa Muerte']","[['afrofuturism', 'alternative r&b', 'art pop', 'dance pop', 'electropop', 'escape room', 'indie r&b', 'indie soul'], ['experimental club']]","[53, 53]","[55, 28]",0
2008,0.833,0.976,11,-5.856,0,0.0508,0.000373,0.554,0.0743,0.574,127.013,250017,4,27,False,"['Kelela', 'DJ Lag']","[['afrofuturism', 'alternative r&b', 'art pop', 'dance pop', 'electropop', 'escape room', 'indie r&b', 'indie soul'], ['gqom']]","[53, 53]","[55, 44]",0
2009,0.532,0.719,7,-4.856,1,0.0346,0.735,1.14e-05,0.0881,0.506,166.045,219904,4,27,False,"['Kelela', 'Rare Essence']","[['afrofuturism', 'alternative r&b', 'art pop', 'dance pop', 'electropop', 'escape room', 'indie r&b', 'indie soul'], ['go-go']]","[53, 53]","[55, 32]",0
2010,0.555,0.285,10,-17.91,0,0.454,0.82,0.0,0.146,0.534,109.164,76893,3,18,True,['Masta Ace'],"[['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']]",[51],[54],0
2011,0.802,0.908,9,-3.042,1,0.274,0.363,0.0,0.437,0.804,95.081,230440,4,25,True,"['Masta Ace', 'The Beatnuts', 'Rahzel']","[['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop'], ['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'turntablism'], ['beatboxing', 'east coast hip hop', 'hip hop', 'turntablism']]","[51, 51, 51]","[54, 50, 47]",0
